City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,las heras,-46.5419,-68.9359,30.65,67,100,3.0,AR,1690435249
365,east london,-33.0153,27.9116,61.34,79,80,15.03,ZA,1690435147
366,beihai,21.4833,109.1,88.95,68,58,10.2,CN,1690435250
367,motueka,-41.1333,173.0167,54.1,64,4,7.34,NZ,1690435251
368,dudinka,69.4058,86.1778,83.62,50,75,6.31,RU,1690435251
369,maridi,4.9158,29.4742,67.23,97,100,1.66,SS,1690435251
370,katiola,8.1333,-5.1,75.83,99,84,4.76,CI,1690435252
371,tual,-5.6667,132.75,78.91,82,65,18.7,ID,1690435253
372,rio san juan,19.6439,-70.0763,76.15,85,100,8.86,DO,1690435253
373,sinop,41.7711,34.8709,80.04,42,0,11.07,TR,1690435254
374,castillos,-34.1667,-53.8333,47.57,87,3,11.81,UY,1690435254
375,phai sali,15.5976,100.6585,92.1,52,78,7.65,TH,1690435255
376,niimi,34.9833,133.4667,97.39,45,22,5.23,JP,1690435255
377,cabo san lucas,22.8909,-109.9124,85.6,79,51,3.0,MX,1690435085
378,george town,5.4112,100.3354,91.33,70,20,8.05,MY,1690435256
379,egilsstadir,65.2653,-14.3948,42.71,93,100,10.36,IS,1690435257
380,santa marinella,42.0345,11.8536,69.71,78,8,3.56,IT,1690435257
381,walvis bay,-22.9575,14.5053,53.1,82,0,1.83,NA,1690435258
382,peace river,56.2501,-117.286,61.11,94,100,5.75,CA,1690435133
383,sao miguel,-5.4667,-35.3667,74.17,87,64,11.43,BR,1690435259
384,san rafael del yuma,18.4299,-68.6739,80.17,83,100,5.21,DO,1690435259
385,new norfolk,-42.7826,147.0587,54.91,47,100,5.01,AU,1690435260
386,vila velha,-20.3297,-40.2925,66.94,96,0,2.3,BR,1690435260
387,port sudan,19.6175,37.2164,98.67,36,3,21.16,SD,1690435261
388,thinadhoo,0.5333,72.9333,83.93,76,90,13.69,MV,1690435261
389,rexburg,43.826,-111.7897,75.18,29,0,11.5,US,1690435153
390,la ronge,55.1001,-105.2842,53.85,76,100,11.5,CA,1690435262
391,pacific grove,36.6177,-121.9166,58.68,92,100,6.91,US,1690435263
392,choibalsan,48.0667,114.5,80.04,35,0,9.17,MN,1690435264
393,port augusta,-32.5,137.7667,64.56,46,89,8.79,AU,1690435164
394,aljezur,37.3191,-8.8033,63.61,92,79,13.06,PT,1690435032
395,salto,-31.3833,-57.9667,44.87,99,99,1.99,UY,1690434977
396,birao,10.2849,22.7882,72.37,91,100,1.81,CF,1690435266
397,gwadar,25.1216,62.3254,83.34,80,99,10.63,PK,1690435266
398,hoi an,15.8794,108.335,96.76,51,79,5.75,VN,1690435267
399,kidal,18.4411,1.4078,88.84,39,68,9.04,ML,1690435267
400,san luis,-33.295,-66.3356,48.78,44,97,7.0,AR,1690435097
401,san pablo villa de mitla,16.9167,-96.4,59.77,88,36,5.28,MX,1690435268
402,vanimo,-2.6741,141.3028,79.65,86,100,1.63,PG,1690435269
403,panaba,21.2833,-88.2667,78.51,89,46,7.85,MX,1690435269
404,kurchatov,51.6601,35.6521,72.41,60,92,10.11,RU,1690435270
405,valle de la pascua,9.2155,-66.0073,72.88,96,100,3.2,VE,1690435270
406,romblon,12.5751,122.2708,83.44,80,97,28.7,PH,1690435271
407,palikir - national government center,6.9248,158.1611,86.85,79,75,4.61,FM,1690435271
408,meadow lakes,61.6247,-149.6011,69.24,76,100,0.0,US,1690435272
409,kampene,-3.6,26.6667,65.46,53,69,2.15,CD,1690435272
410,chak thirty-one -eleven left,30.4333,72.7,80.83,91,100,10.09,PK,1690435273
411,westport,41.1415,-73.3579,77.76,86,0,13.8,US,1690435171
412,san andres,12.5847,-81.7006,82.38,83,100,18.79,CO,1690435274
413,nahiyat ash shinafiyah,31.5874,44.6602,103.71,10,1,6.55,IQ,1690435275
414,sigayevo,56.4216,53.7757,74.95,66,77,10.18,RU,1690435276
415,fisterra,42.9049,-9.2629,64.2,82,53,7.2,ES,1690435276
416,kupang,-10.1667,123.5833,80.6,60,15,11.63,ID,1690435277
417,ta`u,-14.2336,-169.5144,77.76,76,95,15.3,AS,1690435277
418,paramonga,-10.6667,-77.8333,67.19,81,87,5.93,PE,1690435278
419,berezovo,63.9381,65.0419,59.18,96,100,4.12,RU,1690435278
420,velyka pysarivka,50.4259,35.485,73.98,54,62,12.62,UA,1690435279
421,portland,45.5234,-122.6762,73.38,58,75,9.22,US,1690435226
422,katabu,-4.9333,122.5167,87.8,49,12,3.0,ID,1690435280
423,howard springs,-12.497,131.047,82.81,29,100,2.46,AU,1690435280
424,sodankyla,67.4167,26.6,59.63,74,63,2.68,FI,1690435281
425,keflavik,64.0049,-22.5624,48.63,87,0,5.75,IS,1690435281
426,diu,20.7141,70.9822,82.8,81,100,17.34,IN,1690435282
427,belyy yar,53.6039,91.3903,75.09,57,0,4.47,RU,1690435282
428,taroa,8.7058,171.2275,82.94,77,100,11.21,MH,1690435277
429,labuan bajo,-8.4964,119.8877,84.0,56,8,7.07,ID,1690435283
430,usogorsk,63.4106,48.6872,67.86,56,100,8.41,RU,1690435284
431,snihurivka,47.0758,32.8052,74.97,77,19,4.14,UA,1690435284
432,hobyo,5.3505,48.5268,78.8,72,75,25.41,SO,1690435285
433,turkan,40.3639,50.215,82.58,61,0,2.3,AZ,1690435285
434,mao,39.8885,4.2658,73.96,83,0,2.3,ES,1690435286
435,east moriches,40.8051,-72.7609,77.02,92,20,6.91,US,1690435284
436,el hajeb,33.6879,-5.371,58.96,71,0,1.92,MA,1690435287
437,isangel,-19.55,169.2667,71.62,58,47,17.25,VU,1690435287
438,merritt island,28.5392,-80.672,82.4,90,0,4.61,US,1690434771
439,kaiapoi,-43.3783,172.6401,50.07,56,40,20.71,NZ,1690435289
440,pamandzi,-12.7967,45.2794,78.58,73,75,11.5,YT,1690435289
441,coquimbo,-29.9533,-71.3436,55.13,94,100,2.3,CL,1690435000
442,st. john's,47.5649,-52.7093,64.27,85,20,16.11,CA,1690435209
443,sinabang,2.4803,96.3801,85.24,69,83,4.14,ID,1690435291
444,sitangkai,4.6628,119.3928,82.67,79,88,20.76,PH,1690435291
445,baie-comeau,49.2168,-68.1489,64.08,88,0,11.5,CA,1690435229
446,anna regina,7.2644,-58.5077,78.33,89,4,5.12,GY,1690435292
447,nikel,69.4128,30.222,50.18,88,98,2.39,RU,1690435293
448,santa ana de yacuma,-13.75,-65.4333,75.27,51,6,5.21,BO,1690435293
449,touros,-5.1989,-35.4608,75.13,88,47,11.03,BR,1690435294
450,fort stockton,30.894,-102.8793,82.17,36,55,1.01,US,1690435294
451,sao felix do xingu,-6.6447,-51.995,72.16,56,15,1.7,BR,1690435295
452,berlin,52.5244,13.4105,59.86,84,0,7.0,DE,1690434900
453,morehead city,34.7229,-76.726,84.2,85,94,4.0,US,1690435296
454,sarmiento,-45.5882,-69.07,35.13,59,100,4.29,AR,1690435297
455,seydi,39.4816,62.9137,102.43,15,13,15.64,TM,1690435297
456,rajo khanani,24.9841,68.8536,89.83,65,84,15.21,PK,1690435298
457,afaahiti,-17.75,-149.2833,75.07,83,61,6.55,PF,1690435298
458,kapa'a,22.0752,-159.319,82.38,81,20,16.11,US,1690435280
459,zemio,5.0314,25.1361,69.24,96,100,2.19,CF,1690435300
460,la gi,10.6667,107.7833,82.94,81,97,15.32,VN,1690435300
461,chipata,-13.6333,32.65,54.23,88,11,5.08,ZM,1690435301
462,calama,-22.4667,-68.9333,47.79,27,0,5.5,CL,1690435301
463,port macquarie,-31.4333,152.9167,66.88,56,0,10.49,AU,1690435302
464,lodja,-3.4833,23.4333,70.03,48,67,0.83,CD,1690435115
465,krasnovishersk,60.4078,57.082,67.12,59,57,4.05,RU,1690435303
466,vaggeryd,57.4981,14.1484,55.17,92,100,8.95,SE,1690435303
467,crane,31.3974,-102.3501,85.51,31,62,13.4,US,1690435217
468,novyy urengoy,66.0833,76.6333,78.04,44,87,5.39,RU,1690435278
469,alta,69.9689,23.2717,58.26,81,0,10.0,NO,1690435305
470,salekhard,66.53,66.6019,63.55,92,100,7.78,RU,1690435305
471,regeneracao,-6.2378,-42.6883,69.22,53,5,3.09,BR,1690435306
472,san kamphaeng,18.7449,99.1195,98.01,57,75,6.91,TH,1690435306
473,arawa,-6.2132,155.5367,85.68,74,75,4.92,PG,1690435307
474,pijijiapan,15.7011,-93.23,79.34,72,36,4.65,MX,1690435307
475,peniche,39.3558,-9.3811,67.28,83,98,16.75,PT,1690435258
476,segou,13.4317,-6.2157,81.91,66,69,9.28,ML,1690435308
477,guatrache,-37.6678,-63.5302,40.39,58,100,5.99,AR,1690435308
478,okondja,-0.6549,13.6753,71.92,86,64,2.33,GA,1690435309
479,meizhou,24.2977,116.1072,92.08,53,85,9.15,CN,1690435309
480,el triunfo,-1.9333,-79.9667,77.04,81,38,4.18,EC,1690435310
481,sisimiut,66.9395,-53.6735,40.15,93,57,8.3,GL,1690435310
482,yalihuyuk,37.3008,32.0855,81.1,22,0,1.77,TR,1690435311
483,lompoc,34.6391,-120.4579,59.14,95,100,8.05,US,1690435311
484,howrah,22.5892,88.3103,87.8,79,75,11.5,IN,1690435276
485,colares,38.7992,-9.4469,68.95,83,92,30.0,PT,1690435312
486,pueblo,38.2545,-104.6091,77.09,54,0,6.91,US,1690435313
487,ghat,24.9647,10.1728,83.55,12,2,0.51,LY,1690435313
488,ironwood,46.4547,-90.171,63.55,100,20,3.44,US,1690435313
489,villa juarez,24.6536,-107.5411,86.25,70,75,4.61,MX,1690435314
490,parauapebas,-6.0675,-49.9022,72.72,54,2,0.96,BR,1690435314
491,cerro largo,-28.1486,-54.7381,50.16,94,31,4.85,BR,1690435315
492,mount isa,-20.7333,139.5,80.37,50,6,12.66,AU,1690435316
493,arraial do cabo,-22.9661,-42.0278,69.73,90,54,21.88,BR,1690435316
494,calliope,-24.0,151.2,75.04,41,81,18.41,AU,1690435317
495,praia da vitoria,38.7333,-27.0667,72.75,94,20,7.43,PT,1690435317
496,fortaleza,-3.7227,-38.5247,79.21,83,20,10.36,BR,1690435207
497,vila franca do campo,37.7167,-25.4333,70.21,88,3,5.97,PT,1690435084
498,grand falls-windsor,48.9332,-55.6649,65.5,90,14,6.11,CA,1690435319
499,corinto,37.9407,22.9573,87.89,63,0,11.5,GR,1690435073
500,prince george,53.9166,-122.753,59.25,87,100,3.44,CA,1690435210
501,bhimunipatnam,17.8833,83.4333,85.51,86,92,17.38,IN,1690435320
502,sadovoye,47.7764,44.5089,84.34,35,0,7.96,RU,1690435148
503,sirte,31.2089,16.5887,81.46,77,0,11.86,LY,1690435321
504,wenshui,28.4506,106.5267,72.45,88,100,2.91,CN,1690435321
505,mata-utu,-13.2816,-176.1745,80.29,76,100,16.89,WF,1690435322
506,abu jibeha,11.4562,31.2285,71.06,93,99,5.41,SD,1690435322
507,velikiy ustyug,60.7644,46.3106,65.52,99,100,5.55,RU,1690435323
508,carboneras,37.0015,-1.9213,79.32,84,20,8.12,ES,1690435324
509,velyka oleksandrivka,47.3197,33.3037,76.24,62,9,1.86,UA,1690435324
510,dzuunmod,48.2199,97.3744,73.8,24,64,5.99,MN,1690435325
511,kelibia,36.8476,11.0939,75.45,69,0,4.61,TN,1690435325
512,morris,40.8334,-74.5329,74.21,81,0,1.01,US,1690435318
513,belmont,37.5202,-122.2758,64.67,86,0,14.97,US,1690435326
514,sastre,-31.7676,-61.8289,45.72,56,98,2.62,AR,1690435327
515,upington,-28.4478,21.2561,34.18,80,0,3.44,ZA,1690435327
516,krasnyy chikoy,50.3643,108.7512,76.21,45,90,11.61,RU,1690435328
517,piacabucu,-10.4056,-36.4344,72.32,85,46,2.73,BR,1690435328
518,salalah,17.0151,54.0924,78.89,89,100,10.36,OM,1690435072
519,san patricio,28.017,-97.5169,84.85,77,43,12.8,US,1690435329
520,luena,-11.7833,19.9167,59.18,58,3,4.61,AO,1690435330
521,conceicao do araguaia,-8.2578,-49.2647,71.2,45,5,3.0,BR,1690435330
522,bardai,11.65,7.2333,72.32,82,99,11.92,NG,1690435331
523,pailon,-17.65,-62.75,67.1,68,82,10.31,BO,1690435331
524,cotronei,39.1582,16.7809,67.33,49,0,4.92,IT,1690435332
525,bangar,16.8936,120.4243,79.36,92,100,15.86,PH,1690435332
526,at taj,24.2049,23.2857,81.97,17,92,7.27,LY,1690435333
527,kani keli,-12.9536,45.1033,78.06,70,55,19.82,YT,1690435333
528,changzhi,35.2089,111.7386,91.24,45,100,10.56,CN,1690435334
529,zhangye,38.9342,100.4517,92.61,13,51,4.81,CN,1690435335
530,olovyannaya,50.95,115.5667,76.66,43,59,16.6,RU,1690435335
531,tabou,4.423,-7.3528,75.79,90,99,7.02,CI,1690435335
532,jijiga,9.35,42.8,64.62,72,73,21.34,ET,1690435336
533,ilomantsi,62.6716,30.9328,61.7,78,100,3.13,FI,1690435337
534,loughrea,53.1969,-8.5669,58.5,97,100,9.37,IE,1690435049
535,queenstown,-31.8976,26.8753,47.8,86,23,3.91,ZA,1690435338
536,chul'man,56.8479,124.9104,79.03,46,32,6.46,RU,1690435338
537,corner brook,48.9667,-57.9484,64.56,98,42,5.14,CA,1690435339
538,awjilah,29.1081,21.2869,86.9,24,0,5.64,LY,1690435339
539,kedrovyy,56.1667,91.8167,75.87,47,25,5.48,RU,1690435340
540,matamba,-8.9833,33.9667,49.05,61,9,4.34,TZ,1690435340
541,oranjemund,-28.55,16.4333,51.96,71,0,5.5,NA,1690435340
542,jiehu,35.5428,118.455,88.77,63,27,7.0,CN,1690435341
543,barberino di mugello,44.0027,11.2371,65.55,84,13,3.65,IT,1690435341
544,al ghayzah,16.2079,52.176,79.48,81,69,9.42,YE,1690435342
545,rethel,49.5,4.3333,62.47,93,100,9.17,FR,1690435343
546,petatlan,17.5167,-101.2667,79.05,82,84,2.77,MX,1690435343
547,remire-montjoly,4.9167,-52.2667,75.24,100,60,0.0,GF,1690435344
548,kosong,38.3788,128.4676,84.69,59,41,1.59,KR,1690435344
549,tikhvin,59.6451,33.5294,60.22,94,71,5.91,RU,1690435345
550,guigang,23.0964,109.6092,95.61,54,89,6.4,CN,1690435345
551,pingliang,35.5392,106.6861,66.29,83,100,7.96,CN,1690435346
552,shakhan,49.8233,72.6342,78.12,41,6,14.36,KZ,1690435347
553,vinaros,40.4703,0.4756,73.9,73,0,5.79,ES,1690435348
554,bam,29.106,58.357,96.58,17,18,14.72,IR,1690435348
555,birjand,32.8663,59.2211,88.27,19,0,18.41,IR,1690435349
556,murashi,59.3999,48.9615,65.84,95,90,8.97,RU,1690435350
557,kolwezi,-10.7148,25.4667,54.37,54,52,7.25,CD,1690435351
558,lilongwe,-13.9669,33.7873,55.6,94,0,0.0,MW,1690435144
559,conde,-7.2597,-34.9075,72.86,94,75,8.05,BR,1690435352
560,revda,56.801,59.9303,70.95,62,31,6.67,RU,1690435352
561,marshfield,44.6689,-90.1718,71.55,94,0,3.44,US,1690435328
562,taber,49.8167,-112.1518,64.24,51,8,23.02,CA,1690435353
563,kiunga,-6.1219,141.2906,79.83,89,92,1.54,PG,1690435354
564,carutapera,-1.195,-46.02,76.17,89,31,5.61,BR,1690435354
565,suva,-18.1416,178.4415,67.48,94,100,4.61,FJ,1690435355
566,geraldton,-28.7667,114.6,63.01,67,100,8.05,AU,1690435355
567,vryburg,-26.9566,24.7284,48.56,73,1,10.45,ZA,1690435356
568,harper,4.375,-7.7169,76.1,89,99,8.19,LR,1690435356
569,ambon,-3.6954,128.1814,81.88,95,40,4.61,ID,1690435357
570,longboat key,27.4125,-82.659,82.4,56,0,3.44,US,1690435304
571,amga,60.8953,131.9608,76.86,38,100,6.17,RU,1690435358
572,tommot,58.9564,126.2925,82.0,50,4,7.81,RU,1690435358
573,huarmey,-10.0681,-78.1522,67.75,83,85,7.27,PE,1690435359
574,saint-joseph,-21.3667,55.6167,73.47,78,80,10.16,RE,1690435359
575,san jose del guaviare,2.5729,-72.6459,75.24,88,100,1.39,CO,1690435360
576,purcellville,39.1368,-77.7147,78.49,85,0,6.91,US,1690435360
577,kristiansund,63.1115,7.732,59.05,94,100,8.05,NO,1690435361
578,suining,30.508,105.5733,75.27,94,100,12.06,CN,1690435152
579,sao joao da barra,-21.6403,-41.0511,70.7,87,94,12.97,BR,1690435086
580,siwa oasis,29.2041,25.5195,86.11,31,1,3.74,EG,1690435363
581,trevelin,-43.0858,-71.4639,37.18,94,100,2.01,AR,1690435363
582,abalak,58.1286,68.5944,72.75,55,55,6.2,RU,1690435364
583,sao bento,-6.2833,-37.75,67.62,75,0,5.75,BR,1690435287
584,banda aceh,5.5577,95.3222,87.96,60,96,14.16,ID,1690435365
585,caldwell,43.6629,-116.6874,81.75,47,0,4.61,US,1690435111
586,casas grandes,30.3667,-107.95,85.37,22,17,2.77,MX,1690435365
587,saguenay,48.4168,-71.0657,74.23,64,100,9.22,CA,1690435243
588,burutu,5.3509,5.5076,76.5,90,100,4.5,NG,1690435366
589,port-vila,-17.7338,168.3219,73.0,64,75,17.27,VU,1690435367
590,rongelap,11.1635,166.8941,83.39,76,100,17.74,MH,1690435367
591,vradiyivka,47.862,30.5919,65.93,87,100,2.51,UA,1690435368
592,beloyarskiy,63.7119,66.6722,58.23,98,100,4.92,RU,1690435368
593,barro alto,-11.7608,-41.9117,62.11,93,56,7.87,BR,1690435369
594,cannonvale,-20.2833,148.7,69.19,63,56,18.05,AU,1690435370
